date,INSTRUMENT_1_trend4,INSTRUMENT_1_trend8,INSTRUMENT_1_trend16,INSTRUMENT_1_trend32,INSTRUMENT_2_trend4,INSTRUMENT_2_trend8,INSTRUMENT_2_trend16,INSTRUMENT_2_trend32,INSTRUMENT_3_trend4,INSTRUMENT_3_trend8,INSTRUMENT_3_trend16,INSTRUMENT_3_trend32,INSTRUMENT_4_trend4,INSTRUMENT_4_trend8,INSTRUMENT_4_trend16,INSTRUMENT_4_trend32,INSTRUMENT_5_trend4,INSTRUMENT_5_trend8,INSTRUMENT_5_trend16,INSTRUMENT_5_trend32,INSTRUMENT_6_trend4,INSTRUMENT_6_trend8,INSTRUMENT_6_trend16,INSTRUMENT_6_trend32,INSTRUMENT_7_trend4,INSTRUMENT_7_trend8,INSTRUMENT_7_trend16,INSTRUMENT_7_trend32,INSTRUMENT_8_trend4,INSTRUMENT_8_trend8,INSTRUMENT_8_trend16,INSTRUMENT_8_trend32,INSTRUMENT_9_trend4,INSTRUMENT_9_trend8,INSTRUMENT_9_trend16,INSTRUMENT_9_trend32,INSTRUMENT_10_trend4,INSTRUMENT_10_trend8,INSTRUMENT_10_trend16,INSTRUMENT_10_trend32
2019-09-11,0.06815274475834415,-0.006688928056980161,-0.0638421022327343,0.0007432142285531166,0.046652246263564894,-0.006234631989140049,-0.040274289401111406,-0.020567119320496412,0.16848005568565877,0.01323141798578462,-0.2513969417299103,-0.1578949212970312,0.3022821345901522,0.010305072770119227,-0.49636100509405734,-0.4671632989120537,0.032490487628314156,0.3513378153705813,0.6173192649379651,0.800147093626105,-0.0079094601142356,0.23841372630055338,0.49264637282957957,0.7660877082074657,-0.03254521534441936,0.06380575113576949,0.17785674701380055,0.29390613330771687,0.21514655712858616,-0.022552050013478583,-0.30986516718519597,-0.6436355073846786,0.0026294850013278462,-0.021794551092973197,-0.06755251655167757,0.17342993094882123,-0.00840134367343284,-0.02132884423929852,-0.09148810530795688,0.02644470346797046
2019-09-12,0.07580785131244366,0.01560749879962094,-0.08123331518088298,0.03374192597632273,0.04930375641986585,0.012182614231652825,-0.056183350338916964,0.004658058382690858,0.1720084338152013,0.08556316964140792,-0.2734493050395515,-0.06439290086415278,0.29197706182003297,0.11163828834295503,-0.5392988083028859,-0.33834988928556825,-0.07434264118342995,0.36180085375936105,0.7588456263019772,0.7549908226850581,-0.0621457580404283,0.2587523380228762,0.540103133514998,0.7242805618893586,-0.05238637733070991,0.07693803101158764,0.1677220527618102,0.28805370423262394,0.12854668507682768,0.15606018609327152,-0.40052440823937946,-0.5191481913102772,0.006121096232599309,-0.030725563030738503,-0.059881132616304796,0.17793115357580153,-0.004533815364332024,-0.03208133878578868,-0.07862187251728492,0.037013394688879604
2019-09-13,0.06317320942703646,0.06525420926698611,-0.07253770870680885,0.012708963308262475,0.04177920057090368,0.05095199246297196,-0.05045035540637433,-0.007166243665678181,0.18876822993052844,0.15436654316748868,-0.2725672105071654,-0.11290810014536326,0.293694573948387,0.2541917949962641,-0.5101011021208822,-0.40189783803463397,-0.20650733662063964,0.09526871796098864,0.8513609131080233,0.9196460057505812,-0.14576005067664077,0.07683475539543819,0.6067685830492747,0.8271035433744327,-0.05395654122890577,0.0071371086281621365,0.17799948918636369,0.3117489048781222,0.16237476009704555,0.12133002907251468,-0.3279068071959784,-0.5453085693259123,0.018144678118062172,-0.0258745634761811,-0.05043500025614823,0.16876028580477692,0.005965949609484207,-0.028872439060019867,-0.07373576744558923,0.03184392615691316
2019-09-14,0.037383675696234735,0.03664046146768119,-0.05618699567863479,0.048754853393101094,0.018560571094106512,0.02178538074366161,-0.0386260533580055,0.02751837567620424,0.15348444863510322,0.12349323453399083,-0.23463714561458252,-0.04057634848973933,0.23014662519932003,0.2078189675307288,-0.44827066550016925,-0.22671160094261444,-0.2968198785027327,0.1679593004514534,0.8172183667867448,0.8711856174236055,-0.21355542308438205,0.12994113044816957,0.5694811282250194,0.74913886510553,-0.05638315816248072,0.0017129060707589778,0.1510212185719106,0.2954762972059125,0.07397072404420978,-0.03653432102183541,-0.26521210815850793,-0.3333192991992135,0.018614229011156374,-0.018428871871718495,-0.07012165271690939,0.14613008807320838,0.008508562280021783,-0.030802373978620675,-0.08157804267037977,0.030174379282885497
2019-09-15,0.05306549591871052,0.09550302836910822,-0.05715317417575414,-0.020141105593796598,0.034182982285285,0.060698083848294185,-0.0418508630075606,-0.012827576161563886,0.16230539395895985,0.2637462651833088,-0.21434897136971284,-0.2205236330964124,0.22842911307096725,0.38128769249439676,-0.4018978380346352,-0.43968310485840406,-0.3111377205084299,0.017071273160639666,0.8194211117106978,1.0297832519482564,-0.22937434331285486,0.0463268378119555,0.5728708968454065,0.8406626178559796,-0.03896861310976553,-0.012275826840438665,0.14573975818707094,0.3061819601481555,0.08073633904825298,0.11907482407116694,-0.38067860422751837,-0.5011065512994941,0.017957781467499417,0.012555944832453036,-0.0549734790523511,0.11479118381031003,0.007704422730604775,-0.007038135675373544,-0.0774271509010082,0.011495366320713477
2019-09-16,0.06005170966711218,0.09044917161494526,-0.05722749559860941,-0.01493860599392267,0.0398443147811707,0.061988007708116306,-0.0418508630075606,-0.014189162458042928,0.1931787025924577,0.24698646906798166,-0.21434897136971284,-0.20376383698108527,0.2713669162797957,0.34178491354227386,-0.4018978380346352,-0.40018032590628116,-0.35519261898749954,-0.060575485408720646,0.8199717979416856,1.1074300105176167,-0.2576224151494133,-0.03502760907733275,0.5728708968454065,0.9220170647452679,-0.03497183227799471,-0.02597907540651008,0.14573975818707094,0.32002795088679026,0.004059369002425658,0.15380498109192378,-0.38112964522778753,-0.5344835853194422,0.02589242180522993,0.0026830599884743885,-0.018003350996796362,0.100478964686572,0.00719896358525695,-0.005039274509679849,-0.04187652434487764,-0.001033893706393302
2019-09-17,0.058565281210005524,0.06287592373561537,-0.057970709827162945,0.013526498959671285,0.035186256398479845,0.038769378231318936,-0.046222271643624385,0.0061629695524831295,0.22405201122595494,0.2019996479163137,-0.21964153856402693,-0.14289931424647564,0.3091521831035658,0.27823696479320936,-0.42594300783157923,-0.31773974374533104,-0.49616829412052377,-0.12720851935831415,0.7847278791584306,1.051260014956803,-0.37287454824257144,-0.07909460114236402,0.5468826707557722,0.8881193785413981,-0.05195815081302057,-0.020126646331417176,0.14588250035963407,0.30675292883840855,-0.00676561500404319,0.2489746321488034,-0.30174642918034333,-0.5159909043083899,0.019440022778552304,-0.0009218592615896651,-0.03434618529427648,0.10506085769649709,0.008125638685061285,-0.003101681119179863,-0.04432723535262468,-0.0019069595029031548
2019-09-18,0.0586396026328608,0.062207030929917105,-0.05113313892447183,0.0628016023127599,0.03511459396182313,0.03504293152516641,-0.039414340161229994,0.05052201784303105,0.22316991669356884,0.2117026877725564,-0.1967070807219996,-0.02205236330964124,0.3091521831035658,0.281671989049915,-0.4173554471898128,-0.10648575195789542,-0.49671898035151163,-0.2445046865588372,0.8034512110120354,1.004451685322791,-0.37287454824257144,-0.1706183538928137,0.5740008197188678,0.8327531577417441,-0.05181540864045705,-0.03768393355669589,0.16201236585928042,0.28905289944056634,-0.00676561500404319,0.21198927012669883,-0.21875488513074265,-0.4578066152736155,0.00011269221434261799,-0.0037216141933313846,0.028291288040047883,0.07592714916890436,0.00798778619087553,-0.004350012038750989,-0.016105766404037613,-0.007267889832349838
2019-09-19,0.07030806602114865,0.07692267265527397,-0.04920078193023313,0.04555903221032155,0.04744053306678959,0.04765552037675994,-0.045218997530429336,0.03683449244158595,0.23287295654981155,0.2399297128088966,-0.19935336431915726,-0.07233175165562329,0.34693744992733466,0.32804481651544903,-0.4345305684733444,-0.19407887050390518,-0.5060806462783141,-0.25606909740959266,0.7461798429892443,1.020972272252442,-0.3988627743322056,-0.18191758262743646,0.5446228250088464,0.8440523864763668,-0.0803638431531056,-0.02526536454369411,0.15958574892570548,0.29176500071926814,0.08208946204906174,0.1028373480614624,-0.190790343114029,-0.527717970315399,-0.009392865275235125,-0.004541557818452681,0.029747665564202573,0.07382694809231685,0.008125638685061307,-0.012268871982533652,-0.024721547290648318,-0.016412105280005997
2019-09-20,0.04199160391326524,0.060348995358533684,-0.03426217593631046,0.05804503125001822,0.02321862947679737,0.03310804573543323,-0.028306662479428733,0.039414340161229994,0.11202600561297778,0.23992971280889722,-0.14289931424647564,-0.059100333669838676,0.19579638263225677,0.34693744992733344,-0.3727001318526303,-0.18205628560543316,-0.4339407500188379,-0.2015511605417441,0.7560921951470354,0.8871555181222678,-0.36609501100179875,-0.15027974217049084,0.5367133648946109,0.7457490964851429,-0.07665254666646142,0.0027121012787015794,0.1453115316693812,0.26878351093658603,0.40954522824477163,-0.06855823204097536,0.05728220703423542,-0.47043576328116293,-0.009487699160528858,-0.015594323988554079,-0.0015533667250233294,0.08592996875182449,0.017507266761592966,-0.01658059166178861,-0.03928030237104563,-0.034623951456326206
2019-09-21,0.021032962668060255,0.07424710143248174,0.0029728569142137336,0.024600390965116566,0.0060913071158264125,0.03833940361137823,0.005159695439288282,0.016840672614343685,0.10232296575673569,0.28932700662249256,-0.09967668215957863,-0.1190827618720622,0.12537838536977863,0.3709826197242787,-0.26964940415144295,-0.13911848239660468,-0.27093762564627927,-0.4130146732412793,0.6432015177944185,0.9763666875423844,-0.23050426618631617,-0.32202801893676586,0.45422899513185966,0.8259736205009698,-0.02241052109242901,-0.02983311406571778,0.12361472143976816,0.297046461104108,0.21695072112966407,-0.06720510904016595,0.01308018900781722,-0.5439554463251035,-0.011390227008679334,-0.012955294018251873,0.0022704710070013544,0.09052664106854856,0.026383435692776774,-0.011947216162766863,-0.03601779334198236,-0.05137302949989742
2019-09-22,0.020958641245204985,0.05841663836429499,0.004607928217030928,0.053214138764421055,0.007022918792364747,0.026945076182949893,0.003798109142809444,0.041205901077649536,0.07850641338232286,0.25227903626229575,-0.08291688604425086,-0.047633104748825005,0.07213550939083214,0.31430471948862543,-0.24216921009779327,0.02919770618200244,-0.29131301619284933,-0.3678584023002323,0.6916619061213958,0.9179939470576168,-0.23389403480670493,-0.288130332732896,0.46213845524609687,0.7852963970563256,-0.017557287225279116,-0.023266974127808503,0.10605743421448945,0.3030416323517644,0.12358523407386304,-0.06089053503639192,0.038338485022913336,-0.5290710933162077,-0.004052916987409702,0.006089382303426365,-0.013327855710477439,0.08716958310959334,0.031744366022223434,0.0006356531676343776,-0.04536878753091718,-0.04310953832065036
2019-09-23,0.020809998399494444,0.05923417401570337,0.00438496394846512,0.05254524595872321,0.009172791892068079,0.031029835072386613,0.0038697715794661605,0.037049479751556105,0.09703039856242159,0.26198207611853785,-0.08291688604425149,-0.0573361446050671,0.046372827465535296,0.39331027739287,-0.24216921009779327,-0.049807851722242114,-0.27093762564627927,-0.32215144512819827,0.6911112198904071,0.8733883623475585,-0.22711449756593063,-0.2587523380228762,0.46213845524609687,0.7570483252197672,-0.00956372556173749,-0.017985513742968456,0.10605743421448945,0.29776017196692434,0.15696226809381048,-0.03021974701806138,0.03743640302237501,-0.5588397993339993,-0.006144188899472741,0.006375423470432609,-0.0038084426207756913,0.08886273744475749,0.032862502919508034,-0.000964967459300392,-0.03648496012783412,-0.032663382650128595
2019-09-24,0.01122253485115582,0.10427295626603761,-0.00044592853713203894,0.0014121070342513861,-0.005088033002631566,0.06614442903420974,-0.006736269045737473,-0.0037264467061527274,0.08468107510902244,0.2778597777014795,-0.08909154777095106,-0.12172904546921925,0.05152536385059491,0.43281305634499045,-0.24388672222614607,-0.13911848239660468,-0.18392920115011654,-0.35133781537058206,0.6795468090396517,0.9851776672381981,-0.15705927941126513,-0.29152010135328316,0.4564888408787855,0.8429224636029039,0.0145597016014505,-0.041109745698213844,0.10634291855961608,0.337585238112069,0.1601195550956978,0.5998845303585308,0.033828075020217875,-0.6819739924075926,-0.006224551380192554,-0.0040738543387082845,0.0015786147074716675,0.07000557357809198,0.028344004498974413,0.002527295726739149,-0.027693034387541608,-0.04976475040106345
2019-09-25,0.010182034931181203,0.1092524915973453,-0.013972427496803323,0.014269713188224823,-0.002149873099703332,0.07280903564329029,-0.018130596474165806,0.017485634544254745,0.06968546805846687,0.2955016683491928,-0.10673343841866369,-0.10055877669196411,0.032632730438709255,0.43281305634499045,-0.23186413732767283,-0.11335580047130661,-0.0611261716397093,-0.31609389658732623,0.5914370120815116,0.9967420780889544,-0.07909460114236402,-0.2587523380228746,0.3977328514587427,0.8632610753252251,0.021839552402176155,-0.037255707039006145,0.10991147287369675,0.33772798028463225,0.046457223027765934,0.4036816952412668,0.10058214306011402,-0.7076833294229585,-0.009553898138899569,0.0020053671912936915,0.013877461182066524,0.06859261026765949,0.02653660513076098,0.0133716919360198,-0.024300331336191788,-0.04543005530611085
2019-09-26,0.01077660631402378,0.1106645986315967,-0.024005819582273564,-0.0031958211827795417,0.0014332487331355547,0.07237906102334958,-0.031173159945700045,0.004371408636063788,0.05998242820222415,0.28932700662249317,-0.099676682159578,-0.13584255798738998,0.029197706182003662,0.4070503744196936,-0.23873418584108647,-0.18892633411884557,0.05672068179180242,-0.28745821257593107,0.44660653333156997,1.0066544302467446,0.012429151608085661,-0.25423264652902616,0.28926025560635893,0.8756902269333124,0.03911135528232864,-0.049817018224571845,0.08264771791411743,0.34143927677127667,0.08344258504987051,0.33557450420056184,0.1429799970854543,-0.7000156324183757,-0.0019681110220711577,0.000919088141564786,0.010665425171076758,0.0696822762418632,0.024101211066812348,0.018319064782909154,-0.027830886881727385,-0.05092883812974328
2019-09-27,-0.004459285371320389,0.0889627431578386,0.00029728569142150013,0.024080141005129257,-0.010534378188546918,0.05582503815563297,-0.0060913071158264125,0.028879961972683076,0.016759796115327144,0.26551045424808034,-0.015877701582941668,-0.07321384618800877,-0.010305072770118006,0.34865496205568747,-0.13740097026825188,-0.12709589749813266,0.06718372018058136,-0.23844713801796513,0.46422849272319827,0.9438761999140702,0.04293706919156835,-0.23502395768016623,0.2960397928471332,0.828233466247894,0.03854038659207578,-0.04210894090615685,0.1084840511480644,0.3434376671871623,0.1966538761175332,0.37210882522239663,0.03021974701806138,-0.5619970863358866,-0.014076673921628462,-0.0035147038981448945,0.00894579124456438,0.08552045879260131,0.017629802311980313,0.024461159246075195,-0.03116232215788352,-0.04178462268208712
2019-09-28,-0.027498926456474608,0.08703038616359948,-0.006317320942703815,0.04013356834188223,-0.03368134522868757,0.04421572341723429,-0.014117500021386007,0.045218997530429336,-0.03440168676304039,0.25668950892422376,0.004410472661928624,-0.029109119568726288,-0.11850833685636622,0.3435024256706279,-0.10820326408624822,-0.03950277895212167,0.1927401808459303,-0.2582718423335465,0.40530506600744204,0.9824242360832557,0.13446082194201803,-0.21920503745169342,0.270051566757499,0.8146743917663454,0.045392010875111286,-0.03782667572925941,0.10934050418344389,0.3498610649525078,0.1601195550956978,0.2886662401725255,-0.06404782203827926,-0.23905173014287287,-0.059736418570564304,-0.00010345514759324511,0.018626237197930627,0.07280717592318359,-0.011602584927302421,0.02381018913464239,-0.029056242385600905,-0.043576705106502155
2019-09-29,-0.013823784651092784,0.07335524435821765,-0.007878070822665739,0.04942374619879936,-0.014547474641326512,0.03962932747120035,-0.018775558404076867,0.05052201784303126,-0.08115269697947929,0.2584536979889953,0.03528378129542586,-0.08556316964140792,-0.16144614006519592,0.32632730438709623,-0.07041799726247813,-0.027480194053649643,0.2345923344010469,-0.26763350826034893,0.2643293908744186,0.9873804121621512,0.16722858527242496,-0.2248546518190048,0.1547994336643409,0.8214539290071197,0.023837942818061765,-0.032116988826729614,0.09235418564841803,0.3421529876340928,0.13395917708006275,0.2088319831248115,-0.07442176504447894,-0.21018510612562025,-0.059564609129025496,0.008590779979162601,0.027261047195265297,0.05483954158448483,-0.008692365605602796,0.03250255474024519,-0.01988139305034791,-0.05782912131093105
2019-09-30,-0.01820874859955748,0.048160282010258515,-0.0077294279769552,0.07469302996961377,-0.019348857897331005,0.019993819827242066,-0.01884722084073358,0.07015752548698934,-0.061746617266995096,0.21346687683732737,0.03528378129542586,-0.04057634848973996,-0.16316365219354872,0.2593443313813237,-0.07041799726247813,0.03950277895212289,0.2786472328801157,-0.2400991967109303,0.2637787046434307,0.9603967868437212,0.1932168113620592,-0.2011262714762964,0.1547994336643409,0.7977255486644113,0.02312423195524539,-0.01727180288015208,0.09249692782098155,0.32702231734238885,0.13395917708006275,0.15741330909408027,-0.07442176504447894,-0.15921747309515885,-0.07074884954919336,0.01664611798908522,0.024977028490364872,0.04606863880370906,-0.01734643885170956,0.03260977334683413,-0.01769107008717398,-0.06200298849600025
2019-10-01,-0.02905967633643653,0.04860621054739013,-0.003641749719911581,0.07357820862678388,-0.03554456858176383,0.02364860409673808,-0.014332487331356362,0.0672193655840613,-0.07938850791470835,0.17906519007428698,0.02381655237441219,-0.020288174244870293,-0.24388672222614607,0.21812404030084923,-0.058395412364006104,0.08587560641765697,0.29461713357877967,-0.24395400032784853,0.26212664595046475,0.9625995317676743,0.2101656544639949,-0.18643727412128652,0.1468899735501037,0.8011153172847985,0.012704053358128409,-0.00042822651768974446,0.07965013229028962,0.32188359913011255,0.08073633904825361,0.2773902151657862,-0.1353123000808715,-0.2760370921649774,-0.06618512277054209,0.003881107545870952,0.0250567751666346,0.030360083089687406,-0.011939557690867639,0.02533422504258509,-0.016450397639502033,-0.0733758192663264
2019-10-02,-0.023039641085154217,0.03255278321063757,-0.004533606794175658,0.0735038872039282,-0.02981157364922141,0.0061629695524831295,-0.014690799514640149,0.06714770314740459,-0.030873308633497864,0.1587770158294173,0.03793006489258291,-0.021170268777255766,-0.19407887050390396,0.1528585794234295,-0.058395412364007325,0.08587560641765697,0.2120141989305238,-0.1624524381415692,0.3298610523620348,0.9625995317676743,0.15705927941126513,-0.1231615932073953,0.1932168113620592,0.8011153172847985,-0.003996780831770813,0.010420178597116574,0.08978482654227957,0.32188359913011255,-0.4248806222539366,0.16417892409812349,0.27603709216497807,-0.2751350101644385,-0.06392234931916528,-0.03384399676533437,0.021479567116818834,0.026019893326371567,-0.018380332558102837,-0.004403621342045472,-0.009190166279051419,-0.07565038542039162
2019-10-03,-0.028019176416461917,0.04474149655891274,0.02281667681658841,0.09119238584349858,-0.03640451782164525,0.02063878175715333,0.0104627157518902,0.07173409909343853,-0.048515199281211105,0.14289931424647564,0.09085573683572201,0.029991214101111763,-0.19407887050390396,0.14770604303836987,0.02232765766859003,0.06526546087741851,0.17677028014726795,-0.26157595971947684,0.3149925241253489,0.9152405159026751,0.1242915160808566,-0.20564596297014645,0.19660657998244635,0.74913886510553,-0.007993561663541626,-0.028120207994958804,0.11918971409030761,0.32873522341314804,-0.22822674613640337,0.12719356207601953,0.0947186100566098,-0.27378188716363033,-0.06688375291902134,-0.04012458635047319,0.003874949501371277,0.031480847188614075,-0.029868040406917113,-0.0005667269205415112,-0.007819299809092923,-0.07676086384577697
2019-10-04,-0.020215427016651445,0.040430854033303314,0.04169431822184416,0.10397567057461654,-0.023290291913454088,0.01576573606449212,0.016554022867716615,0.0816951777887311,-0.022934457842027342,0.16142329942657374,0.09967668215957863,0.06439290086415278,-0.13396594601154507,0.1459885309100171,0.12022584898471902,0.024045169796944047,0.1652058692965117,-0.21807174747139588,0.21862243370238377,0.9009226738969771,0.12994113044816957,-0.17965773688051223,0.06553552666081544,0.754788479472843,-0.02683552844188957,-0.02869117668521166,0.06066542333937816,0.3281642547228952,-0.27693917416551705,0.12719356207601953,0.29182352717441346,-0.277841256166056,-0.05836748527830389,-0.07063615733485074,-0.0062353279580668036,0.052835098099866126,-0.022722686124954625,-0.009358652660834028,-0.004817178824602801,-0.06938575540683821
2019-10-05,-0.043923960907504354,0.041248389684712124,0.05655860279291156,0.08732767185502098,-0.03626119294833161,0.011895964485025756,0.037981091428094436,0.06428120568113327,-0.09261992590049296,0.15348444863510322,0.1640695830237308,0.03528378129542586,-0.1528585794234295,0.1030507277011886,0.15457609155178229,-0.046372827465535296,0.16410449683453518,-0.2114635126995344,0.17952371130220968,0.8585198341108718,0.15705927941126513,-0.18869711986821075,0.04745676068541841,0.7378396363709072,-0.023980684990624876,-0.0676597897949772,0.07593883580364504,0.3448650889127944,-0.36399008721754406,0.16282580109731534,0.2629569031571602,-0.19169242511456797,-0.06104407932005367,-0.07557798804577721,-0.008131697761717604,0.07307659037004098,-0.03450141590593888,-0.0038139190058063314,0.0024047601763517775,-0.05781380436713265
2019-10-06,-0.06956485179259554,0.01895196282811102,0.046896817821717666,0.13526498959671326,-0.04414406098057757,-0.00659294417242404,0.023863591406708226,0.10204730979925736,-0.18876822993052908,0.08115269697947992,0.15172025957033164,0.15436654316748868,-0.20438394327402318,0.0017175121283527976,0.15972862793684192,0.034350242567063274,0.09471803172999999,-0.2219265510883141,0.2665321357983724,0.79188680016128,0.13107105332163088,-0.2090357315905336,0.11751197884008392,0.6768238012039418,-0.02483713802600396,-0.08064932749823223,0.10006226296683303,0.33444491031567786,-0.44472642626579767,-0.01533539400916495,0.2670162721595865,0.22687362313559395,-0.05651360598170023,-0.07341004847969415,-0.01960659788226645,0.06268981671257096,-0.029209411823585083,-0.0008730657965098745,-0.0028719269622035685,-0.07118549630315245
2019-10-07,-0.05313981734156621,-0.006986213748401662,0.046748174976007126,0.16112884475037068,-0.030169885832505197,-0.030313210705818834,0.02393525384336515,0.12576757633265215,-0.15613073223226026,0.05380776647552458,0.15348444863510322,0.18171147367144402,-0.12709589749813266,-0.06870048513412533,0.15972862793684192,0.1047682398295414,0.15639488960069794,-0.09416734549901133,0.2665321357983724,0.6641275945719771,0.19773650285590924,-0.10621275010545957,0.11751197884008392,0.5751307425923291,-0.015416154636830394,-0.03040408275597064,0.10006226296683303,0.28405692340085315,-0.4627680662765801,-0.011276025006739292,0.2670162721595865,0.22326529513343746,-0.054956544429977175,-0.07827397992770067,-0.028939114321405498,0.06300018215535058,-0.031154663685984317,-0.0034846047141403385,-0.004932055903090927,-0.06913302583416431
2019-10-08,-0.02645842653649999,0.000743214228553539,0.10687420606597457,0.1626895946303326,-0.011179340118457979,-0.01626737312108934,0.06944090112042156,0.12433432759951639,-0.11467228921013484,0.05557195554029553,0.2831523448957936,0.19935336431915726,-0.09961570344448178,-0.06183043662071292,0.38644022887945634,0.13224843388319105,0.2081593953136048,-0.12610714689633762,0.15529351713872142,0.7125879828989536,0.22033496032515634,-0.10395290435853534,0.009039382987698515,0.5830402027065663,-0.015416154636830394,-0.044392815667168684,0.0726557658346906,0.2663568940030111,-0.423076458252858,-0.15335394009165398,0.30670788018330863,0.24807255014826443,-0.058878602971770444,-0.0624204022657136,-0.05584607395794398,0.04904143478588945,-0.027447963286766908,0.00902167989726881,-0.017017124560043544,-0.07620179539713469
2019-10-09,-0.02586385515365699,-0.02311396250800991,0.07937527960949955,0.16714888000165298,-0.011609314738398685,-0.02708840105626353,0.052528566069421155,0.15070610428921216,-0.10055877669196411,0.004410472661928624,0.23463714561458252,0.16848005568565877,-0.1030507277011886,-0.1064857519578942,0.3074346709752118,0.07557053364753774,0.20981145400656998,-0.10683312881174412,0.10077558027087205,0.6712865155748258,0.2033861172232206,-0.0700552181546655,0.0079094601142356,0.5276739819069123,-0.027121012787016202,-0.03354441055236237,0.06823075848523004,0.24094878728675387,-0.4271358272552843,-0.20702781912373355,0.3942098342356054,0.28731311717171737,-0.04910455474201035,-0.06718826821952642,-0.05518346836978734,0.07282842117670718,-0.01929169071410877,-0.0016389129864308478,-0.0190695950290317,-0.05497251129252591
2019-10-10,-0.009884749239759703,-0.058342316941439716,0.062207030929917105,0.12686666881406042,0.005947982242512979,-0.04923209398320914,0.0281633376061153,0.11766972099043564,-0.08027060244709444,-0.10408715482150663,0.19494289165722864,0.1102618165482062,-0.03950277895212167,-0.1528585794234283,0.21468901604414242,0.06354794874906572,0.12830989182029065,-0.08921116942011657,0.18007439753319832,0.7434264118343027,0.1401104363093294,-0.025988226089634237,0.07118514102812681,0.5694811282250194,-0.03796941790182252,-0.010277436424553461,0.04867508084406572,0.24052056076906414,-0.3134734951873518,-0.2846068711700998,0.3901504652331791,0.225971541135055,-0.019829519093151823,-0.06273815736189278,-0.1081275638572963,0.08391813561380622,0.0033697276356521914,-0.0008654073246106719,-0.046402681237310464,-0.045744052653978434
2019-10-11,-0.030694747639254148,-0.04295778241038501,0.036045890084838196,0.11140781286015024,-0.012469263978280099,-0.03231975893220853,0.014905786824610705,0.1058454189420666,-0.07144965712323782,-0.08644526417379339,0.12878580172830492,0.12790370719591881,-0.08587560641765697,-0.0944631670594234,0.13396594601154507,0.13224843388319227,0.16961135914441858,0.09526871796098864,0.0666330339495935,0.6547659286451748,0.18078765975397515,0.11864190171354523,-0.012429151608085661,0.49151644995611826,-0.01684357636246274,0.006423397765345761,0.0002854843451266315,0.2286729604463148,-0.2773902151657868,-0.4163108432488142,0.308963085184657,0.48080970628736325,-0.007450310137837293,-0.06451044256887674,-0.11099875210523333,0.07872043815392148,0.007735056618201607,-0.004618058555223339,-0.03953303194371953,-0.049504362356490306
2019-10-12,-0.05722749559860941,-0.01568182022247621,0.04526174651890047,0.09855020670617722,-0.026945076182950098,-0.009746091385322423,0.022000368053631966,0.09280285547053235,-0.1402530306493186,-0.05468986100791068,0.18435775726860107,0.11643647827490577,-0.12709589749813266,-0.07041799726247813,0.19407887050390518,0.13053092175483824,0.14483047874994245,0.26488007710540723,0.12390440197238378,0.5181957433600581,0.18191758262743646,0.232764111933242,0.03163784045694561,0.4022525429525928,0.0012846795530688277,0.023695200645498245,0.006566139937909279,0.20540598631850632,-0.33196617619840474,-0.33963387320298755,0.19259450711510756,0.33873179120244856,0.0032782349893603663,-0.0608467139938416,-0.11866059107163175,0.07207221331215671,0.011487707848814274,-0.003346752219954562,-0.03431761258035784,-0.05249882486908122
2019-10-13,-0.027870533570751376,-0.03032314052497738,0.03455946162773196,0.09371931422058007,0.0017198984797628285,-0.022143692926945603,0.005661332495885706,0.08176684022538802,-0.08468107510902244,-0.08379898057663697,0.16671586662088783,0.08027060244709444,0.0,-0.11335580047130661,0.11335580047130783,0.12709589749813144,0.08921116942011578,0.27699517418715136,0.13987430267104692,0.452664081872442,0.1310710533216325,0.24632318641478898,0.049716606432342644,0.34462647640601296,0.013560506393508304,0.011419373805059582,-0.0038540386592077,0.2072616345618284,-0.24356214014556896,-0.2304819511377511,0.14027375108383677,0.16778725210028061,0.011922282053444522,-0.06318122866363882,-0.09737253913875041,0.06797926903549968,0.014658315215087026,-0.0016618884021284556,-0.02514276324510485,-0.05364759565396267
2019-10-14,-0.014344034611080093,-0.03738367569623431,0.03455946162773196,0.100779849391837,0.011967626921682677,-0.02773336298617459,0.005589670059228786,0.08728484784796028,-0.047633104748825005,-0.11467228921013484,0.16671586662088783,0.11114391108059231,0.06354794874906572,-0.1580111158084879,0.11335580047130783,0.17003370070695992,-0.012665783312732782,0.321050072666221,0.13987430267104692,0.4080584971623845,0.051976452179268474,0.2745712582513474,0.049716606432342644,0.3163784045694545,-0.004139523004333926,0.007422592973288769,-0.0037112964866445873,0.2112584153935992,-0.17094453910216795,-0.15335394009165398,0.14072479208410657,0.0911102820544533,0.011121120464046959,-0.07956593766371613,-0.10413561151043264,0.07863884406430183,0.013693347755786612,-0.00823285729165023,-0.03295440458229855,-0.04759740285358715
